"type","customer_name","customer_name_2","sale_number","date_completed","total","total_hours","total_cost","profit","margin","employee_name","store_division"
"CPT","Thompson Hine, LLP","Thompson Hine","8804","02/01/2019","450.00","3.50","108.50","341.50","75.89","Mark Murphy","Columbus"    
"CPT","NAI / Ohio Equities","4885 Olentangy River Road","8805","01/09/2019","185.00","3.00","93.00","92.00","49.73","Steven Pflug","Columbus"
"CPT/HS","Lifecare Alliance","Lifecare Alliance","8806","02/01/2019","1450.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"
"CPT","NAI / Ohio Equities - Devon Cotterman","303 E. Town Street","8807","01/09/2019","250.00","4.00","124.00","319.43","72.04","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities - Devon Cotterman","303 E. Town Street","8808","02/01/2019","250.00","3.00","93.00","157.00","62.80","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","380 Polaris Parkway","8809","01/09/2019","195.00","2.00","62.00","-13.25","-27.18","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","440 Polaris Parkway","8810","01/09/2019","400.00","6.00","186.00","214.00","53.50","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","460 Polaris Parkway","8811","01/09/2019","290.00","6.00","186.00","104.00","35.86","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Cddc","8812","02/01/2019","485.00","4.50","139.50","103.00","42.47","Steven Pflug","Columbus"
"CPT","Bailey Cavalieri","Bailey Cavalieri","8813","01/10/2019","475.00","10.00","310.00","46.25","12.98","Mark Murphy","Columbus"
"CPT/HS","Gordon Flesch Company","Gordon Flesch","8814","01/10/2019","600.00","7.50","232.50","367.50","61.25","Mark Murphy","Columbus"     
"CPT","Bailey Cavalieri","Bailey Cavalieri","8815","02/01/2019","475.00","2.00","62.00","413.00","86.95","Mark Murphy","Columbus"
"CPT/HS","Gordon Flesch Company","Gordon Flesch","8816","02/01/2019","600.00","5.50","170.50","429.50","71.58","Mark Murphy","Columbus"     
"HS","Brocon Construction","Davis Heart ; Lung Research Institute","8817","01/21/2019","350.00","4.00","124.00","226.00","64.57","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Chamber Of Commerce","8819","02/01/2019","720.00","4.50","139.50","220.50","61.25","Steven Pflug","Columbus"  
"CPT","Nai / Ohio Equities","Columbus 20/20 / Columbus Partnership","8820","02/01/2019","720.00","0.00","0.00","720.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Das Print","8821","02/01/2019","75.00","2.00","62.00","-24.50","-65.33","Steven Pflug","Columbus"
"CPT","Nai / Ohio Equities","585 S. Front Street","8822","02/01/2019","100.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","Nai / Ohio Equities","605 S. Front Street","8823","02/01/2019","150.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Veritiv (610 Executive Campus Dr)","8824","01/10/2019","300.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Veritiv (610 Executive Campus Dr)","8825","02/01/2019","300.00","0.00","0.00","150.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Veritiv (530 Westar Crossing)","8826","01/10/2019","225.00","3.00","93.00","19.50","17.33","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Veritiv (530 Westar Crossing)","8827","02/01/2019","225.00","0.00","0.00","112.50","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","1533 Lake Shore Drive","8828","01/10/2019","350.00","0.00","0.00","350.00","100.00","Steven Pflug","Columbus"
"CPT","OCLC","Oclc","8829","01/10/2019","2800.00","19.00","589.00","1686.00","74.11","Mark Murphy","Columbus"   
"CPT","OCLC","Oclc","8830","02/01/2019","2800.00","48.50","1503.50","946.50","38.63","Mark Murphy","Columbus"   
"CPT","Cornerstone 815 W Broad St","815 W. Broad St","8831","01/10/2019","150.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"   
"CPT","Cornerstone 815 W Broad St","815 W. Broad St","8832","02/01/2019","150.00","2.00","62.00","88.00","58.67","Mark Murphy","Columbus"   
"CPT","Columbia Gas Transmission Ops","Columbia Gas Wv","8833","01/10/2019","1250.00","0.00","0.00","0.00","100.00","Mark Murphy","Columbus"     
"CPT","Columbia Pipeline Group / TransCanada (Columbia Gas)","Columbia Gas Wv","8834","02/01/2019","1250.00","10.25","317.75","932.25","74.58","Mark Murphy","Columbus"     
"CPT/HS","Cincinnati Police Fiscal & Budget","Cincinnati Police Department Target Range","8835","02/25/2019","175.00","2.00","62.00","113.00","64.57","Melody Cain","Cincinnati"
"CPT","Weston c/o Trane USA","Trane Usa","8836","01/10/2019","350.00","4.00","124.00","226.00","64.57","Steven Pflug","Columbus"  
"CPT","Weston c/o Trane USA","Trane Usa","8837","02/01/2019","350.00","5.00","155.00","195.00","55.71","Steven Pflug","Columbus"  
"CPT","Sygma","Sygma","8838","01/10/2019","175.00","3.00","93.00","82.00","46.86","Mark Murphy","Columbus"    
"CPT","Sygma","Sygma","8839","02/01/2019","175.00","4.50","139.50","35.50","20.29","Steven Pflug","Columbus"  
"CPT","Careworks Technologies","Voc Works / Risk Control","8840","02/01/2019","495.00","4.00","124.00","123.50","49.90","Mark Murphy","Columbus"  
"CPT","NAI / Ohio Equities","Watersedge 1","8841","01/10/2019","90.00","1.00","31.00","14.00","31.11","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Watersedge 1","8842","02/01/2019","90.00","2.00","62.00","28.00","31.11","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Watersedge 2","8843","01/10/2019","90.00","0.50","15.50","29.50","65.56","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","Watersedge 2","8844","02/01/2019","90.00","2.00","62.00","28.00","31.11","Steven Pflug","Columbus"
"JANITORIAL|CARPET/FU","Huntington Bank","Coffee Spot Request - 217371","8845","01/14/2019","0.00","0.00","0.00","0.00","0.00","Mark Murphy","Columbus"    
"CPT","Twin Towers","Twin Towers","8846","01/15/2019","700.00","5.00","155.00","545.00","77.86","Waylon Roberts","Cincinnati"
"HS","LA Fitness","LA Fitness / N. Hamilton","8847","01/16/2019","1782.00","10.00","310.00","1026.50","76.81","Steven Pflug","Columbus"
"HS","LA Fitness","LA Fitness / N. Hamilton","8848","01/13/2019","759.00","9.00","279.00","100.50","26.48","Steven Pflug","Columbus"
"HS","LA Fitness","LA Fitness / N. Hamilton","8849","01/12/2019","1050.00","4.50","139.50","910.50","86.71","Steven Pflug","Columbus"
"HS","LA Fitness","LA Fitness / N. Hamilton","8850","01/14/2019","1600.00","10.00","310.00","1290.00","80.63","Steven Pflug","Columbus"
"CPT","Beacon West Properties, LLC","Beacon Summit - CPT","8851","01/16/2019","625.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"  
"CPT","Beacon West Properties, LLC","Beacon Summit - CPT","8852","02/20/2019","625.00","10.00","310.00","315.00","50.40","Waylon Roberts","Cincinnati"   
"OTHER","Beacon Orthopedics & Sports Medicine","Beacon Orthopedics – Summit Woods","8853","01/16/2019","745.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"     
"OTHER","Beacon West Properties, LLC","Beacon Orthopedics – Summit Woods","8854","02/20/2019","745.00","2.00","62.00","310.50","83.36","Waylon Roberts","Cincinnati"     
"","Porter Wright Morris & Arthur, LLP","Porter Wright Morris & Arthur","8855","01/11/2019","1386.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"","Porter Wright Morris & Arthur, Llp","Porter Wright Morris & Arthur","8856","02/01/2019","306.00","0.00","0.00","0.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Worthington Public Library","Old Worthington Library","8857","01/25/2019","1341.00","17.50","542.50","798.50","59.55","Steven Pflug","Columbus"
"CPT","Worthington Public Library","Worthington Park Library","8858","01/23/2019","77.00","2.00","62.00","15.00","19.48","Steven Pflug","Columbus"
"CPT","Worthington Public Library","Northwest Library","8859","01/22/2019","844.00","8.00","248.00","596.00","70.62","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","ESSCO","8860","01/11/2019","350.00","3.00","93.00","607.00","86.71","Steven Pflug","Columbus" 
"CPT","NAI / Ohio Equities","ESSCO","8861","02/01/2019","350.00","3.00","93.00","257.00","73.43","Steven Pflug","Columbus" 
"CPT","NAI / Ohio Equities","8101 N. High Street","8862","01/11/2019","650.00","5.00","155.00","170.00","52.31","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","COPC","8863","01/11/2019","350.00","4.00","124.00","51.00","29.14","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","COPC","8864","02/01/2019","350.00","0.00","0.00","175.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","7450 Hospital Drive DMH MOB","8865","01/11/2019","275.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities:NAI - Kelly Broeg:NAI - 7450 Hospital Drive - Dublin Hospital:NAI - 7450 Hospita","7450 Hospital Drive DMH MOB","8866","02/01/2019","175.00","0.00","0.00","0.00","100.00","Steven Pflug","Columbus"
"CPT","Ohio Department of Corrections and Rehabilitation","dept of rehab and corrections","8867","03/05/2019","156.00","3.50","108.50","47.50","30.45","Ryan Reynolds","Cleveland"
"CPT","NAI / Ohio Equities","1801 Watermark","8868","01/11/2019","295.00","5.00","155.00","-81.25","-110.20","Steven Pflug","Columbus"
"Carpets | Shampoo","Chase CBRE","1111 Polaris 2L 1111 Polaris Parkway","8869","/  /","0.00","0.00","0.00","500.00","100.00","Jim Both","Columbus"
"Carpets | Spot Clean","Chase CBRE","1111 Polaris 1J 1111 Polaris Parkway","8871","01/14/2019","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"Carpets | Shampoo","Chase CBRE","Beck and Grand River 01 47350 Grand River Avenue","8872","/  /","500.00","0.00","0.00","500.00","100.00","National","Columbus" 
"CPT","Fund Evaluation Group, LLC","FEG Investments","8873","02/12/2019","229.50","6.00","186.00","273.00","59.48","Melody Cain","Cincinnati"
"CPT/HS","AXIS","Vorys Legal Counseling","8874","01/25/2019","800.00","4.00","124.00","276.00","69.00","Waylon Roberts","Cincinnati"
"CPT/HS","AXIS","Vorys Legal Counseling","8875","02/22/2019","800.00","12.25","379.75","820.25","68.35","Waylon Roberts","Cincinnati"
"CPT","Crawford Hoying","555 Metro Pl S Suite 100","8876","01/22/2019","200.00","4.00","124.00","76.00","38.00","Steven Pflug","Columbus"
"CPT","Culmen Real Estate Services","Beacon Orthopedics West","8877","01/14/2019","500.00","8.00","248.00","252.00","50.40","Waylon Roberts","Cincinnati"  
"CPT","First Federal Lakewood","First Federal Lakewood Building","8878","01/18/2019","1336.00","13.82","428.42","239.58","35.87","Ryan Reynolds","Cleveland"
"","Shelbourne c/o Diversified Management","Metropolitan Plaza","8879","01/17/2019","1105.00","4.27","132.37","-122.14","-1194.00","Ryan Reynolds","Cleveland"
"CPT","Childrens Hospital","Childrens 5070 North High Street","8880","01/14/2019","200.00","2.00","62.00","38.00","38.00","Russ Mclean","Columbus"
"HS","Turner Property Services Group","Kroger","8881","01/23/2019","910.00","7.00","217.00","-217.00","0.00","Melody Cain","Columbus"
"CPT/HS","Hertz Group Investments","Haugn ; Loeser","8883","/  /","2350.00","5.25","162.75","98.36","37.67","Russ Mclean","Columbus"
"HS","Jones Day Firm","Jones Day Firm","8884","01/17/2019","550.00","8.00","248.00","27.00","9.82","Steven Pflug","Columbus"
"HS","Jones Day Firm","Jones Day Firm","8885","02/01/2019","400.00","2.50","77.50","322.50","80.63","Steven Pflug","Columbus" 
"General Repairs | Ca","Chase CBRE","1111 Polaris 1A 1111 Polaris Parkway","8887","01/16/2019","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"CPT","Kubota","Kubota","8888","01/15/2019","498.00","8.00","248.00","1.00","0.40","Mark Murphy","Columbus" 
"CPT","Kubota","Kubota","8889","02/01/2019","498.00","4.00","124.00","125.00","50.20","Mark Murphy","Columbus"  
"CPT","Culmen Real Estate Services","Beacon West cpt","8890","01/24/2019","550.00","5.00","155.00","120.00","43.64","Waylon Roberts","Cincinnati" 
"CPT","Beacon West Properties, LLC","Beacon West cpt","8891","02/21/2019","550.00","3.50","108.50","441.50","80.27","Waylon Roberts","Cincinnati"  
"Carpets | Shampoo","Chase Bank","Easton - Vision Drive 01A 3415 Vision Drive","8892","01/17/2019","150.00","0.00","0.00","500.00","100.00","Jim Both","Columbus"
"CPT","Music Hall","Music Hall","8893","02/05/2019","700.00","5.00","155.00","545.00","77.86","Melody Cain","Cincinnati"
"OTHER","LA Fitness","La Fitness","8894","02/10/2019","3558.49","11.50","356.50","533.12","59.93","John Tomsich","Cincinnati"
"OTHER","LA Fitness","La Fitness","8895","02/10/2019","1562.44","0.00","0.00","1562.44","100.00","John Tomsich","Cincinnati"
"CPT/HS","Planned Parenthood of Greater Ohio","Planned Parenthood Bedford Hts.","8896","01/18/2019","400.00","5.40","167.40","232.60","58.15","Ryan Reynolds","Cleveland" 
"CPT","Shelbourne c/o Diversified Management","chagrin plaza east","8897","01/16/2019","200.00","1.00","31.00","19.00","38.00","Ryan Reynolds","Cleveland"
"CPT","Josephinum Pontifical College","Jessing Center","8898","01/29/2019","650.00","5.00","155.00","170.00","52.31","Russ Mclean","Columbus"
"","Chase Bank","Chase - Harbortown","8899","01/14/2019","150.00","0.00","0.00","150.00","100.00","National","Columbus"
"CPT","Morgan Stanley (ISS Facility Services)","Morgan Stanley","8900","01/14/2019","731.50","0.00","0.00","0.00","100.00","Melody Cain","Cincinnati"
"","","","8901","/  /","0.00","0.00","0.00","0.00","0.00","","Columbus"
"","","","8903","/  /","0.00","0.00","0.00","0.00","0.00","",""
"CPT","LA Fitness","LA fitness","8904","02/04/2019","1450.00","8.50","263.50","461.50","63.66","John Tomsich","Cincinnati"
"HS","LA Fitness","LA Fitness - Graceland","8905","01/30/2019","3395.00","14.00","434.00","3243.88","88.20","Steven Pflug","Columbus"
"HS","Porter Wright Morris & Arthur, LLP","Porter Wright - Marble","8908","02/23/2019","3870.00","18.00","558.00","3312.00","85.58","Mark Murphy","Columbus"
"HS","Crothall Healthcare","Bethesda North","8909","01/25/2019","1430.00","26.00","806.00","1394.00","63.36","John Tomsich","Cincinnati"
"CPT","Porter Wright Morris & Arthur, LLP","Porter Wright - Carpet","8910","02/01/2019","1620.00","8.50","263.50","-263.50","0.00","Mark Murphy","Columbus"
"HS","Crothall Healthcare","Bethesda North","8911","01/25/2019","1430.00","26.00","806.00","1394.00","63.36","John Tomsich","Cincinnati"
"HS","TriHealth","Bethesda North","8912","01/31/2019","1760.00","32.00","992.00","1208.00","54.91","John Tomsich","Cincinnati"
"HS","TriHealth","Bethesda North","8913","01/31/2019","1760.00","8.00","248.00","1952.00","88.73","John Tomsich","Cincinnati"
"CPT","American Electric Power","700 Morrison","8914","01/26/2019","1200.00","6.00","186.00","174.00","48.33","Russ Mclean","Columbus"  
"CPT","American Electric Power","700 Morrison","8915","02/23/2019","1200.00","13.00","403.00","647.00","61.62","Russ Mclean","Columbus"  
"","American Electric Power","Gahanna","8916","01/26/2019","600.00","8.00","248.00","127.00","33.87","Russ Mclean","Columbus"  
"","American Electric Power","Gahanna","8917","02/23/2019","600.00","8.00","248.00","277.00","52.76","Russ Mclean","Columbus"  
"","American Electric Power","New Albany Tansmission Hq","8918","01/26/2019","2400.00","14.00","434.00","1966.00","81.92","Russ Mclean","Columbus"   
"","American Electric Power","New Albany Tansmission Hq","8919","02/23/2019","2400.00","20.00","620.00","1480.00","70.48","Russ Mclean","Columbus"   
"","American Electric Power","Dolan Labs","8920","01/29/2019","645.00","5.00","155.00","490.00","75.97","Russ Mclean","Columbus" 
"CPT","NAI / Ohio Equities","585 S. Front Street","8921","01/17/2019","100.00","2.50","77.50","-27.50","-55.00","Steven Pflug","Columbus"
"CPT","NAI / Ohio Equities","605 S. Front Street","8922","01/17/2019","100.00","5.00","155.00","145.00","48.33","Steven Pflug","Columbus"
"","American Electric Power","New Albany Tansmission Hq","8923","01/22/2019","3800.00","8.00","248.00","1652.00","86.95","Russ Mclean","Columbus"   
"","American Electric Power","New Albany Tansmission Hq","8924","02/12/2019","3800.00","40.00","1240.00","-923.33","-291.60","Russ Mclean","Columbus"   
"","Chase Bank","Chase - Beck and Grande River","8925","01/14/2019","150.00","0.00","0.00","150.00","100.00","Mark Murphy","Columbus"  
"","Franklin County Facilities Mgmt","Franklin County Common Pleas Courthouse","8926","01/31/2019","3125.00","32.00","992.00","961.17","49.21","Russ Mclean","Columbus"  
"","Franklin County Facilities Mgmt","Franklin County Common Pleas Courthouse","8927","02/28/2019","3125.00","34.00","1054.00","703.87","40.04","Russ Mclean","Columbus"   
"","Franklin County Facilities Mgmt","Franklin County Coroners Office","8928","01/28/2019","300.00","1.50","46.50","103.50","69.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Coroners Office","8929","02/25/2019","300.00","2.00","62.00","88.00","58.67","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Correctional Center 2","8930","01/21/2019","475.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Correctional Center 2","8931","02/18/2019","475.00","2.50","77.50","160.00","67.37","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Courthouse","8932","01/31/2019","5150.00","77.00","2387.00","-164.48","-7.40","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Courthouse","8933","02/28/2019","5150.00","66.50","2061.50","999.47","32.65","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Judicial Services Building","8934","01/23/2019","1300.00","14.50","449.50","525.50","53.90","Russ Mclean","Columbus"
"","Franklin County Public Facilities Management","Franklin County Judicial Services Building","9110","02/01/2019","1300.00","0.00","0.00","1300.00","100.00","Russ Mclean","Columbus"
"","Chase Bank","Chase - Harbortown","8936","01/14/2019","150.00","0.00","0.00","150.00","100.00","National","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Juvenile Detention Center","8937","01/07/2019","300.00","0.00","0.00","0.00","100.00","Russ Mclean","Columbus"
"","Franklin County Facilities Mgmt","Franklin County Juvenile Detention Center","8938","02/04/2019","300.00","2.00","62.00","238.00","79.33","Russ Mclean","Columbus"
